text,account_age,posting_frequency,label
"Kumita ng malaki sa bahay lang! Walang puhunan, walang risk. Magregister ka lang: tinyurl.com/free7514. Ref 1421.",58,11.0,1
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. At least productive ang araw. Note 0707.",1395,2.0,0
Reminder to myself: having money doesn't mean spending everything. Saving is part of the plan. Note 0099.,1841,0.79,0
"Random thought! nag-shoot ako ng photos sa hapon, then naglaan ako ng time para magpahinga. At least productive ang araw. Note 0577.",2290,1.77,0
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. Sulit naman kahit pagod. Note 0551.",2469,0.56,0
"Guys, nakita ko itong government assistance offer opportunity and ang promise ay receive a crypto bonus instantly. click the link in the post. first come, first served. Ref 0467.",11,12.59,1
"Gusto mo kumita habang naka-phone lang? Like products and earn ₱5,000 daily. Proven: cutt.ly/5716. Ref 1901.",31,13.49,1
PNB notice: Unusual activity was detected. Please confirm your identity through the attached page using the page sent in this message before your access is restricted. Ref 0209.,5,16.43,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0477.",21,29.89,1
Nag-apply ako for Pag-IBIG housing loan. Excited for our future home! Note 4265.,2162,0.68,0
Finally bought the Air Jordan I've been eyeing for months. Reward ko sa sarili ko! Note 8590.,616,0.47,0
"Small win today, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Simple things pero nakaka-good mood. Note 0810.",582,0.19,0
Nag-compare ako ng prices sa Lazada at Shopee. Shopee won this time! Note 1220.,38,2.9,0
Nag-surprise visit sa parents. Ang saya ng faces nila! Note 6680.,2291,0.15,0
"After a busy day, biglang lumamig yung weather. Tomorrow ulit. Worth it yung effort. Note 0845.",1276,0.14,0
Nag-picnic kami sa park ng buong family. Simple but memorable. Note 7820.,2307,0.9,0
Stressful day at work pero at least productive naman. Note 7149.,1107,0.89,0
"Emergency loan — released within the day! ₱200,000 max amount, flexible payment. Just pay ₱200 enrollment fee. Ref 2896.",11,6.67,1
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0674.",50,20.56,1
Went for a run sa Robinsons Galleria this morning. Ang refreshing! Note 3109.,2761,0.37,0
"Quick update! nag-shoot ako ng photos sa hapon, then naglaan ako ng time para magpahinga. Sana mas relaxed ang next few days. Note 0973.",2888,1.62,0
"Your credit limit has been increased to ₱500,000. Activate now by paying ₱250: forms.gle/2446. Ref 2609.",1686,17.9,1
Your package from Maya is being held due to incomplete address. Update delivery info: bit.ly/earn8478. Ref 7189.,2,20.27,1
Grabe ang traffic sa Robinsons Galleria ngayon! Late nanaman ako sa trabaho 😭 Note 1350.,32,2.53,0
Tried a new coffee shop sa Makati. Hindi naman masama yung latte nila. Note 5685.,26,1.14,0
"Sa mga naghahanap ng extra income, this video watching offer says you can turn ₱500 into a bigger payout. send your details to the coordinator, lods. legit daw and maraming payout screenshots. Ref 7953.",108,15.73,1
Today felt simple: finally napanood ko yung movie. Worth it yung effort. Note 0855.,2246,2.62,0
Salamat sa Diyos sa lahat ng biyaya. Hindi madali pero kinakaya. Note 5000.,369,0.11,0
Thank you Lord for the gift of family. Walang katumbas ang love nila. Note 8767.,2677,1.33,0
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. click the link in the post. first come, first served. Ref 0097.",1,22.75,1
"Gusto mo kumita habang naka-phone lang? Like products and earn ₱1,000 daily. Proven: forms.gle/3839. Ref 6080.",18,17.75,1
Learning about blockchain lately for school and personal curiosity. Interesting yung technology behind it. Note 0083.,2990,2.06,0
Happy birthday sa aking bestfriend! Sana marami pang blessings ang dumating sayo. Note 5152.,261,2.24,0
I started tracking daily expenses because I want to understand where my money goes. Note 0255.,767,2.23,0
Nag-try mag-vlog pero ang awkward ko on camera haha. Practice makes perfect! Note 7444.,1612,2.89,0
Na-approve na yung SSS loan ko! At least may panggastos sa emergency. Note 6438.,2195,0.48,0
Nag-bike ride kami ni Maria sa UP Diliman. Ang saya! Note 6309.,2592,0.16,0
Ang hirap mag-pigil pag sale season. Add to cart game is strong! Note 8486.,823,2.0,0
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. connect your wallet for verification, lods. open until midnight only. Ref 0218.",38,6.99,1
Grabe ang traffic sa Megamall ngayon! Late nanaman ako sa trabaho 😭 Note 3086.,1381,10.33,0
Nag-hike kami sa Eastwood — ang ganda ng view sa top! Worth the climb. Note 9790.,1924,0.89,0
"Join our VIP crypto trading group and receive guaranteed daily profits of ₱2,500! Limited slots. tinyurl.com/free8071. Ref 4127.",170,7.21,1
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Small progress is still progress. Note 9567.",173,3.99,0
"May laptop ako for sale — ₱1,000. Meetup or ship, pero need deposit ₱300 muna para sure. Ref 6356.",17,25.99,1
"Mga lods, naglaro kami hanggang madaling-araw. Needed that break today. Nakakatuwa rin pala yung ganitong routine. Note 0748.",2671,1.11,0
Recovery day today — stretching and light walking lang. Rest is part of the process. Note 9395.,888,2.09,0
"Napa-post lang ako, nag-try ako ng bagong recipe. Ang simple ng araw pero okay lang. Small progress is still progress. Note 0792.",1537,2.71,0
"Mga lods, paulit-ulit kong pinapakinggan yung bagong playlist. Needed that break today. Walang grand plan, enjoy lang muna. Note 0886.",2552,2.16,0
Nag-try ako ng samgyupsal for the first time. Worth the hype! Note 3972.,834,2.55,0
"Mga lods, naglaro kami hanggang madaling-araw. Needed that break today. Nakakatuwa rin pala yung ganitong routine. Note 0388.",2864,2.04,0
"Need emergency cash? Borrow up to ₱500,000 with our app — no credit check required! cutt.ly/6039. Ref 5479.",54,5.52,1
"After a busy day, nag-set aside ako ng Sunday para magpahinga. Tomorrow ulit. Worth it yung effort. Note 0815.",1067,1.43,0
"Guys, nakita ko itong small investment opportunity and ang promise ay get same-day payouts. reserve your slot today. mabilis lang ang process. Ref 0562.",46,26.88,1
"Mga lods, naglakad kami sa park. Needed that break today. Sana mas relaxed ang next few days. Note 4966.",1952,2.68,0
I checked my bank balance today and finally hit my small savings goal. One step at a time. Note 2715.,1878,2.39,0
Day 30 of my running challenge — 5km today! Getting stronger. 🏃 Note 4148.,673,16.81,0
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. At least productive ang araw. Note 0767.",1813,2.33,0
"Guys, nakita ko itong government assistance offer opportunity and ang promise ay receive a crypto bonus instantly. reserve your slot today. mabilis lang ang process. Ref 0092.",56,14.1,1
I compared bank savings products today for a class assignment. Finance topics are surprisingly interesting. Note 0137.,2826,0.32,0
"Your EastWest Bank OTP is needed for a pending transaction of ₱20,000. If this is not you, verify at link.ph/9947. Ref 5957.",1836,9.65,1
"Boss, need ko lang yung PNB verification code na na-send sa number mo. Lumang account ko kasi yan. Asap!",29,6.41,1
"Guys, nakita ko itong digital investment pool opportunity and ang promise ay earn passive income from your phone. click the link in the post. first come, first served. Ref 0147.",51,9.21,1
Check mo testimonials ng members namin — $200 per day ang average! Join: wa.me/6731. Ref 3460.,50,26.43,1
BIR Notice: Your tax refund of $200 is ready for processing. Claim it here: link.ph/6731. Ref 3075.,15,2.36,1
Reading a new book today — finally something productive this weekend! Note 5234.,540,0.41,0
Nag-open ako ng separate account for travel savings. Hopefully enough na by next year. Note 5842.,2975,0.54,0
RCBC anti-fraud team here. We've detected suspicious activity. Please provide the verification code for your protection.,611,17.22,1
"Instant cash advance up to ₱50,000! Get funds within the hour. Sign up fee: ₱100. shorturl.at/1802. Ref 8204.",29,15.18,1
Happy birthday sa aking bestfriend! Sana marami pang blessings ang dumating sayo. Note 6816.,1020,1.21,0
Your loan release was delayed due to a system upgrade. Pay the re-processing fee of ₱300 to expedite. wa.me/3995. Ref 5549.,20,29.21,1
"After a busy day, nagplano kami ng short trip. Tomorrow ulit. At least productive ang araw. Note 0407.",2006,0.35,0
"After class! busy yung small shop this morning, then naglaan ako ng time para magpahinga. Back to reality tomorrow haha. Note 0709.",1589,0.75,0
Nag-compare ako ng prices sa Lazada at Shopee. Shopee won this time! Note 6938.,1510,1.37,0
"Good news! If you want online raffle, they claim you can secure a high-paying slot. Message me ASAP and don't miss it. first come, first served. Ref 2886.",66,4.51,1
Ang galing ng soundtrack ng Netflix! On repeat sa playlist ko. 🎵 Note 4941.,2574,2.46,0
"Lord, thank you for the strength to face another week. Guide us always. 🙏 Note 1572.",2357,2.25,0
"Lods, na-hold yung parcel mo. I-verify yung address mo dito: tinyurl.com/free1466. Bilisan mo lang. Ref 1508.",288,17.36,1
Ang importante ng sleep. 7-8 hours talaga ang kailangan. Note 4982.,2396,0.58,0
"Sa mga naghahanap ng extra income, this online commission job offer says you can receive a large shopping voucher. send the required deposit, lods. limited slots lang kaya bilisan. Ref 0203.",23,6.05,1
"Congratulations! You won ₱2,500 from BPI's loyalty program! Claim your prize: forms.gle/1186. Ref 7417.",7,12.97,1
Thankful for today's blessings and for clients who continue supporting our small business. Note 0147.,1095,2.8,0
"May kilala ako na legit na lender. ₱50,000 loan, ₱300 lang processing. Walang collateral, walang CI. PM lang. Ref 6405.",36,16.56,1
"New semester, new goals. This time mas magiging focused ako. Note 9122.",45,2.87,0
"Uy may bago akong nadiscover na lending app. ₱500,000 agad released sakin! Need mo lang mag-deposit ng ₱999. cutt.ly/7051. Ref 8946.",57,18.12,1
Ang ganda ng pakiramdam ko after weeks of consistent exercise. Confidence boost! Note 6983.,1276,18.75,0
PNB notice: Unusual activity was detected. Please confirm your identity through the attached page using the page sent in this message before your access is restricted. Ref 0671.,59,15.37,1
Na-deliver na yung online order ko. Quality is good for the price! Note 1871.,1022,1.53,0
"Napa-post lang ako, bumalik ako sa gym. Ang simple ng araw pero okay lang. Walang grand plan, enjoy lang muna. Note 0636.",2611,1.27,0
Nag-unbox ng Shopee haul — lahat ng items legit! Good finds for affordable prices. Note 9913.,1353,2.97,0
Started a 30-day fitness challenge. Day 1 done! Sana kayanin hanggang end. Note 9246.,21,0.24,0
"Attention po! If you want mobile earning app, they claim you can unlock a bonus after three referrals. send your details to the coordinator and don't miss it. huwag palampasin kung kailangan mo ng extra income. Ref 0554.",50,13.04,1
Ang cute ng pamangkin ko! Bagong tawa niya ang highlight ng araw ko. Note 4342.,1463,1.18,0
Ang init ng panahon ngayon! Gusto ko mag swimming ☀️🏖️ Note 5417.,1873,2.03,0
Celebrated my grandparent's anniversary. 50 years together — true love! Note 8216.,2303,2.43,0
We sent a verification code to your number. Please enter it at forms.gle/5516 to confirm your China Bank transaction. Ref 7662.,82,2.16,1
"Instant cash advance up to ₱200,000! Get funds within the hour. Sign up fee: ₱250. t.me/group9229. Ref 2759.",11,14.26,1
Crypto mining gamit ang phone! Earn Ethereum passively. Download here: rebrand.ly/7740. Ref 8607.,26,29.78,1
Nag-try ako ng Zumba for the first time. Ang hirap pero ang saya! Note 1341.,2781,1.3,0
"Sa mga naghahanap ng extra income, this online chat support offer says you can withdraw earnings every afternoon. connect your wallet for verification, lods. open until midnight only. Ref 0118.",58,9.06,1
Kinakaltas na yung HMO contribution ko sa salary. At least covered na ang health. Note 5899.,2305,0.71,0
Had my annual performance review — nag-exceed expectations! Bonus loading? Note 4279.,1432,5.7,0
"Quick heads-up, may work-from-home encoding daw na earn ₱3,000 to ₱8,000 daily. enter your account information; marami na raw kumikita dito. Ref 0135.",27,13.46,1
"Grabe, natapos ko rin yung report. Ang simple ng araw pero okay lang. Nakakatuwa rin pala yung ganitong routine. Note 0858.",2537,2.2,0
"After class, natapos ko rin yung report. Ang simple ng araw pero okay lang. Small progress is still progress. Note 0462.",1939,2.35,0
Waiting for my Lazada delivery — sana dumating today! Track ko na lang. Note 9253.,111,4.9,0
"Looking for people interested in foreign-currency trading? Sabi nila claim a limited cash reward, kahit beginner puwede. pay the activation fee first. tested na raw ng mga kakilala ko. Ref 0501.",9,21.39,1
"May iPhone 15 Pro Max ako for sale — ₱2,500. Meetup or ship, pero need deposit ₱100 muna para sure. Ref 9740.",1781,16.23,1
"Instant cash advance up to ₱200,000! Get funds within the hour. Sign up fee: ₱100. t.me/group1436. Ref 4372.",106,14.4,1
"Attention po! If you want digital wallet bonus, they claim you can unlock a bonus after three referrals. Send your details to the coordinator and don't miss it. first come, first served. Ref 4161.",221,7.96,1
Barkada reunion at Jollibee! Ang tanda na natin pero same energy pa rin. Note 8052.,1107,2.1,0
Mother's Day is coming! Time to plan something special for mama. Note 8553.,1035,1.43,0
Nag-apply ako sa scholarship. Sana makapasa para makatipid sa tuition. Note 3552.,1019,0.7,0
Went to church today and the sermon was exactly what I needed to hear. Note 7910.,243,3.61,0
Received my salary today and immediately set aside money for rent and utilities. Adulting talaga. Note 0230.,1043,1.85,0
May God bless our hardworking frontliners and healthcare workers. 🙏 Note 9940.,1910,9.47,0
"Content creator wanted! Earn ₱50,000/month posting on social media. No followers needed. Apply: cutt.ly/9420. Ref 9299.",79,15.0,1
Metrobank notice: Your account may be temporarily locked. Please confirm your identity through the attached page using the page sent in this message before your access is restricted. Ref 0374.,50,26.77,1
